forecast_id,origin,turbine_id,timestamp,lead_hour,power,lower,upper
3,2026-01-31T19:00:00+00:00,1,2026-02-02T02:00:00+00:00,31,0.2773451864494991,0.23821707020420754,0.3164733026947907
3,2026-01-31T19:00:00+00:00,1,2026-02-02T03:00:00+00:00,32,0.24972031283264903,0.21059219658735745,0.2888484290779406
3,2026-01-31T19:00:00+00:00,1,2026-02-02T04:00:00+00:00,33,0.3876343401707391,0.3485062239254475,0.4267624564160307
3,2026-01-31T19:00:00+00:00,1,2026-02-02T05:00:00+00:00,34,0.28676476676360463,0.24763665051831305,0.3258928830088962
3,2026-01-31T19:00:00+00:00,1,2026-02-02T06:00:00+00:00,35,0.416083629213223,0.3769555129679314,0.4552117454585146
3,2026-01-31T19:00:00+00:00,1,2026-02-02T07:00:00+00:00,36,0.5579843676994156,0.5188562514541241,0.5971124839447072
3,2026-01-31T19:00:00+00:00,1,2026-02-02T08:00:00+00:00,37,0.6913875406810721,0.6522594244357806,0.7305156569263637
3,2026-01-31T19:00:00+00:00,1,2026-02-02T09:00:00+00:00,38,0.6651347784247439,0.6260066621794523,0.7042628946700354
3,2026-01-31T19:00:00+00:00,1,2026-02-02T10:00:00+00:00,39,0.464945899097483,0.4258177828521914,0.5040740153427746
3,2026-01-31T19:00:00+00:00,1,2026-02-02T11:00:00+00:00,40,0.053059355682992325,0.013931239437700742,0.09218747192828392
3,2026-01-31T19:00:00+00:00,1,2026-02-02T12:00:00+00:00,41,0.010000085102853464,0.0,0.04912820134814505
3,2026-01-31T19:00:00+00:00,1,2026-02-02T13:00:00+00:00,42,0.012652732883380197,0.0,0.05178084912867178
3,2026-01-31T19:00:00+00:00,1,2026-02-02T14:00:00+00:00,43,0.060882493571112355,0.02175437732582077,0.10001060981640394
3,2026-01-31T19:00:00+00:00,1,2026-02-02T15:00:00+00:00,44,0.0629884210241216,0.023860304778830013,0.10211653726941318
3,2026-01-31T19:00:00+00:00,1,2026-02-02T16:00:00+00:00,45,0.07878218178415002,0.03965406553885843,0.1179102980294416
3,2026-01-31T19:00:00+00:00,1,2026-02-02T17:00:00+00:00,46,0.039933917650704226,0.0008058014054126428,0.07906203389599581
3,2026-01-31T19:00:00+00:00,1,2026-02-02T18:00:00+00:00,47,0.049097823013554726,0.009969706768263142,0.08822593925884631
3,2026-01-31T19:00:00+00:00,2,2026-01-31T19:00:00+00:00,0,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-01-31T20:00:00+00:00,1,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-01-31T21:00:00+00:00,2,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-01-31T22:00:00+00:00,3,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-01-31T23:00:00+00:00,4,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-02-01T00:00:00+00:00,5,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-02-01T01:00:00+00:00,6,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-02-01T02:00:00+00:00,7,0.009915875124255864,0.0,0.04536334241902486
3,2026-01-31T19:00:00+00:00,2,2026-02-01T03:00:00+00:00,8,0.01396543752137529,0.0,0.049412904816144285
3,2026-01-31T19:00:00+00:00,2,2026-02-01T04:00:00+00:00,9,0.017653069065440237,0.0,0.053100536360209234
3,2026-01-31T19:00:00+00:00,2,2026-02-01T05:00:00+00:00,10,0.010077675660267026,0.0,0.04552514295503603
3,2026-01-31T19:00:00+00:00,2,2026-02-01T06:00:00+00:00,11,0.021413817990151938,0.0,0.05686128528492093
3,2026-01-31T19:00:00+00:00,2,2026-02-01T07:00:00+00:00,12,0.03777201266100278,0.0023245453662337837,0.07321947995577177
3,2026-01-31T19:00:00+00:00,2,2026-02-01T08:00:00+00:00,13,0.043801239277704664,0.008353771982935666,0.07924870657247365
3,2026-01-31T19:00:00+00:00,2,2026-02-01T09:00:00+00:00,14,0.05345508056648411,0.018007613271715114,0.08890254786125311
3,2026-01-31T19:00:00+00:00,2,2026-02-01T10:00:00+00:00,15,0.04964511556289015,0.01419764826812115,0.08509258285765914
3,2026-01-31T19:00:00+00:00,2,2026-02-01T11:00:00+00:00,16,0.15825643134234613,0.12280896404757713,0.19370389863711512
3,2026-01-31T19:00:00+00:00,2,2026-02-01T12:00:00+00:00,17,0.15949257871053607,0.12404511141576707,0.19494004600530507
3,2026-01-31T19:00:00+00:00,2,2026-02-01T13:00:00+00:00,18,0.167795438524323,0.132347971229554,0.203242905819092
3,2026-01-31T19:00:00+00:00,2,2026-02-01T14:00:00+00:00,19,0.20229491997917337,0.16684745268440437,0.23774238727394237
3,2026-01-31T19:00:00+00:00,2,2026-02-01T15:00:00+00:00,20,0.24025159934629953,0.20480413205153053,0.2756990666410685
3,2026-01-31T19:00:00+00:00,2,2026-02-01T16:00:00+00:00,21,0.2128398033913554,0.1773923360965864,0.24828727068612438
3,2026-01-31T19:00:00+00:00,2,2026-02-01T17:00:00+00:00,22,0.21835988543970636,0.18291241814493736,0.25380735273447536
3,2026-01-31T19:00:00+00:00,2,2026-02-01T18:00:00+00:00,23,0.2097023589333985,0.1742548916386295,0.2451498262281675
3,2026-01-31T19:00:00+00:00,2,2026-02-01T19:00:00+00:00,24,0.20860361563899998,0.173156148344231,0.24405108293376898
3,2026-01-31T19:00:00+00:00,2,2026-02-01T20:00:00+00:00,25,0.21726114214530784,0.18181367485053884,0.25270860944007684
3,2026-01-31T19:00:00+00:00,2,2026-02-01T21:00:00+00:00,26,0.2356417882993101,0.2001943210045411,0.2710892555940791
3,2026-01-31T19:00:00+00:00,2,2026-02-01T22:00:00+00:00,27,0.22118677706230386,0.18573930976753486,0.2566342443570728
3,2026-01-31T19:00:00+00:00,2,2026-02-01T23:00:00+00:00,28,0.23421530518786524,0.19876783789309624,0.26966277248263426
3,2026-01-31T19:00:00+00:00,2,2026-02-02T00:00:00+00:00,29,0.26890711523187655,0.23345964793710755,0.30435458252664555
3,2026-01-31T19:00:00+00:00,2,2026-02-02T01:00:00+00:00,30,0.26890711523187655,0.23345964793710755,0.30435458252664555
3,2026-01-31T19:00:00+00:00,2,2026-02-02T02:00:00+00:00,31,0.26890711523187655,0.23345964793710755,0.30435458252664555
3,2026-01-31T19:00:00+00:00,2,2026-02-02T03:00:00+00:00,32,0.24046135880886943,0.20501389151410043,0.2759088261036384
3,2026-01-31T19:00:00+00:00,2,2026-02-02T04:00:00+00:00,33,0.37036382911817395,0.33491636182340495,0.40581129641294295
3,2026-01-31T19:00:00+00:00,2,2026-02-02T05:00:00+00:00,34,0.2696543859926652,0.23420691869789623,0.3051018532874342
3,2026-01-31T19:00:00+00:00,2,2026-02-02T06:00:00+00:00,35,0.3889576228295279,0.3535101555347589,0.4244050901242969
3,2026-01-31T19:00:00+00:00,2,2026-02-02T07:00:00+00:00,36,0.5444420181292509,0.5089945508344819,0.5798894854240199
3,2026-01-31T19:00:00+00:00,2,2026-02-02T08:00:00+00:00,37,0.6758423132605607,0.6403948459657917,0.7112897805553297
3,2026-01-31T19:00:00+00:00,2,2026-02-02T09:00:00+00:00,38,0.6533963058301182,0.6179488385353492,0.6888437731248872
3,2026-01-31T19:00:00+00:00,2,2026-02-02T10:00:00+00:00,39,0.4420315097146113,0.4065840424198423,0.4774789770093803
3,2026-01-31T19:00:00+00:00,2,2026-02-02T11:00:00+00:00,40,0.04653211539726574,0.011084648102496743,0.08197958269203473
3,2026-01-31T19:00:00+00:00,2,2026-02-02T12:00:00+00:00,41,0.010000079546339509,0.0,0.04544754684110851
3,2026-01-31T19:00:00+00:00,2,2026-02-02T13:00:00+00:00,42,0.009983998064540188,0.0,0.045431465359309184
3,2026-01-31T19:00:00+00:00,2,2026-02-02T14:00:00+00:00,43,0.05428079313619072,0.018833325841421722,0.08972826043095972
3,2026-01-31T19:00:00+00:00,2,2026-02-02T15:00:00+00:00,44,0.047201934278412995,0.011754466983643998,0.08264940157318199
3,2026-01-31T19:00:00+00:00,2,2026-02-02T16:00:00+00:00,45,0.07223362444047889,0.03678615714570989,0.10768109173524788
3,2026-01-31T19:00:00+00:00,2,2026-02-02T17:00:00+00:00,46,0.03624643989990807,0.0007989726051390728,0.07169390719467707
3,2026-01-31T19:00:00+00:00,2,2026-02-02T18:00:00+00:00,47,0.037035631619525895,0.001588164324756898,0.07248309891429489
4,2026-02-01T19:00:00+00:00,1,2026-02-01T19:00:00+00:00,0,0.2256746548118394,0.18654653856654782,0.264802771057131
4,2026-02-01T19:00:00+00:00,1,2026-02-01T20:00:00+00:00,1,0.22735065481183941,0.18822253856654783,0.266478771057131
4,2026-02-01T19:00:00+00:00,1,2026-02-01T21:00:00+00:00,2,0.1802442087328222,0.14111609248753063,0.2193723249781138
4,2026-02-01T19:00:00+00:00,1,2026-02-01T22:00:00+00:00,3,0.21942633905477432,0.18029822280948274,0.25855445530006593
4,2026-02-01T19:00:00+00:00,1,2026-02-01T23:00:00+00:00,4,0.31099337991015463,0.2718652636648631,0.3501214961554462
4,2026-02-01T19:00:00+00:00,1,2026-02-02T00:00:00+00:00,5,0.3163318498556158,0.27720373361032424,0.35545996610090735
4,2026-02-01T19:00:00+00:00,1,2026-02-02T01:00:00+00:00,6,0.34628629431383623,0.3071581780685446,0.38541441055912784
4,2026-02-01T19:00:00+00:00,1,2026-02-02T02:00:00+00:00,7,0.3718781865498752,0.3327500703045836,0.4110063027951668
4,2026-02-01T19:00:00+00:00,1,2026-02-02T03:00:00+00:00,8,0.3712251247847001,0.3320970085394085,0.4103532410299917
4,2026-02-01T19:00:00+00:00,1,2026-02-02T04:00:00+00:00,9,0.48844361433692834,0.44931549809163673,0.52757173058222
4,2026-02-01T19:00:00+00:00,1,2026-02-02T05:00:00+00:00,10,0.33557766089705515,0.29644954465176354,0.37470577714234676
4,2026-02-01T19:00:00+00:00,1,2026-02-02T06:00:00+00:00,11,0.38997335831928376,0.35084524207399215,0.42910147456457537
4,2026-02-01T19:00:00+00:00,1,2026-02-02T07:00:00+00:00,12,0.48708469687633743,0.4479565806310458,0.526212813121629
4,2026-02-01T19:00:00+00:00,1,2026-02-02T08:00:00+00:00,13,0.5363033667820198,0.4971752505367283,0.5754314830273114
4,2026-02-01T19:00:00+00:00,1,2026-02-02T09:00:00+00:00,14,0.5787645085617676,0.5396363923164761,0.6178926248070592
4,2026-02-01T19:00:00+00:00,1,2026-02-02T10:00:00+00:00,15,0.4893716234881362,0.45024350724284457,0.5284997397334278
4,2026-02-01T19:00:00+00:00,1,2026-02-02T11:00:00+00:00,16,0.4639013538062255,0.4247732375609339,0.5030294700515171
4,2026-02-01T19:00:00+00:00,1,2026-02-02T12:00:00+00:00,17,0.1761686520528006,0.13704053580750902,0.2152967682980922
4,2026-02-01T19:00:00+00:00,1,2026-02-02T13:00:00+00:00,18,0.023528628325295495,0.0,0.06265674457058708
4,2026-02-01T19:00:00+00:00,1,2026-02-02T14:00:00+00:00,19,0.01215767119413942,0.0,0.051285787439431005
4,2026-02-01T19:00:00+00:00,1,2026-02-02T15:00:00+00:00,20,0.010000085102853464,0.0,0.04912820134814505
4,2026-02-01T19:00:00+00:00,1,2026-02-02T16:00:00+00:00,21,0.010000085102853464,0.0,0.04912820134814505
4,2026-02-01T19:00:00+00:00,1,2026-02-02T17:00:00+00:00,22,0.010040379289001101,0.0,0.049168495534292686
4,2026-02-01T19:00:00+00:00,1,2026-02-02T18:00:00+00:00,23,0.015517058540047762,0.0,0.05464517478533935
4,2026-02-01T19:00:00+00:00,1,2026-02-02T19:00:00+00:00,24,0.049707562133277976,0.010579445887986393,0.08883567837856957
4,2026-02-01T19:00:00+00:00,1,2026-02-02T20:00:00+00:00,25,0.11539481691951607,0.07626670067422449,0.15452293316480764
4,2026-02-01T19:00:00+00:00,1,2026-02-02T21:00:00+00:00,26,0.21128085385867354,0.17215273761338196,0.2504089701039651
4,2026-02-01T19:00:00+00:00,1,2026-02-02T22:00:00+00:00,27,0.2434938257627911,0.20436570951749952,0.28262194200808266
4,2026-02-01T19:00:00+00:00,1,2026-02-02T23:00:00+00:00,28,0.15371524589258007,0.11458712964728848,0.19284336213787165
4,2026-02-01T19:00:00+00:00,1,2026-02-03T00:00:00+00:00,29,0.09537721976603847,0.056249103520746885,0.13450533601133005
4,2026-02-01T19:00:00+00:00,1,2026-02-03T01:00:00+00:00,30,0.12635153589258008,0.0872234196472885,0.16547965213787166
4,2026-02-01T19:00:00+00:00,1,2026-02-03T02:00:00+00:00,31,0.11558010700703059,0.076451990761739,0.15470822325232217
4,2026-02-01T19:00:00+00:00,1,2026-02-03T03:00:00+00:00,32,0.010000085102853464,0.0,0.04912820134814505
4,2026-02-01T19:00:00+00:00,1,2026-02-03T04:00:00+00:00,33,0.009885273401363925,0.0,0.04901338964665551
4,2026-02-01T19:00:00+00:00,1,2026-02-03T05:00:00+00:00,34,0.010000085102853464,0.0,0.04912820134814505
4,2026-02-01T19:00:00+00:00,1,2026-02-03T06:00:00+00:00,35,0.0385753300974113,0.0,0.07770344634270288
4,2026-02-01T19:00:00+00:00,1,2026-02-03T07:00:00+00:00,36,0.03496880595441171,0.0,0.07409692219970329
4,2026-02-01T19:00:00+00:00,1,2026-02-03T08:00:00+00:00,37,0.011630744467192927,0.0,0.05075886071248451
4,2026-02-01T19:00:00+00:00,1,2026-02-03T09:00:00+00:00,38,0.019536399400357264,0.0,0.05866451564564885
4,2026-02-01T19:00:00+00:00,1,2026-02-03T10:00:00+00:00,39,0.10310020177582187,0.06397208553053028,0.14222831802111346
4,2026-02-01T19:00:00+00:00,1,2026-02-03T11:00:00+00:00,40,0.07750401046861109,0.03837589422331951,0.11663212671390268
4,2026-02-01T19:00:00+00:00,1,2026-02-03T12:00:00+00:00,41,0.11280845280927024,0.07368033656397865,0.15193656905456182
4,2026-02-01T19:00:00+00:00,1,2026-02-03T13:00:00+00:00,42,0.2855970622865325,0.2464689460412409,0.32472517853182403
4,2026-02-01T19:00:00+00:00,1,2026-02-03T14:00:00+00:00,43,0.3616595647883331,0.3225314485430415,0.4007876810336247
4,2026-02-01T19:00:00+00:00,1,2026-02-03T15:00:00+00:00,44,0.32571077212719113,0.2865826558818996,0.3648388883724827
4,2026-02-01T19:00:00+00:00,1,2026-02-03T16:00:00+00:00,45,0.17863100236151686,0.13950288611622527,0.21775911860680844
4,2026-02-01T19:00:00+00:00,1,2026-02-03T17:00:00+00:00,46,0.1573819371113,0.11825382086600841,0.19651005335659158
4,2026-02-01T19:00:00+00:00,1,2026-02-03T18:00:00+00:00,47,0.050743174724763224,0.01161505847947164,0.0898712909700548
4,2026-02-01T19:00:00+00:00,2,2026-02-01T19:00:00+00:00,0,0.2179854128212747,0.1825379455265057,0.2534328801160437
4,2026-02-01T19:00:00+00:00,2,2026-02-01T20:00:00+00:00,1,0.21024612009695687,0.17479865280218787,0.24569358739172587
4,2026-02-01T19:00:00+00:00,2,2026-02-01T21:00:00+00:00,2,0.167795438524323,0.132347971229554,0.203242905819092
4,2026-02-01T19:00:00+00:00,2,2026-02-01T22:00:00+00:00,3,0.208819636985512,0.173372169690743,0.244267104280281
4,2026-02-01T19:00:00+00:00,2,2026-02-01T23:00:00+00:00,4,0.26890711523187655,0.23345964793710755,0.30435458252664555
4,2026-02-01T19:00:00+00:00,2,2026-02-02T00:00:00+00:00,5,0.2714190003179822,0.23597153302321322,0.3068664676127512
4,2026-02-01T19:00:00+00:00,2,2026-02-02T01:00:00+00:00,6,0.3327190003179822,0.2972715330232132,0.3681664676127512
4,2026-02-01T19:00:00+00:00,2,2026-02-02T02:00:00+00:00,7,0.3597875434008842,0.3243400761061152,0.3952350106956532
4,2026-02-01T19:00:00+00:00,2,2026-02-02T03:00:00+00:00,8,0.36403435695296205,0.32858688965819305,0.39948182424773104
4,2026-02-01T19:00:00+00:00,2,2026-02-02T04:00:00+00:00,9,0.4865851368646051,0.4511376695698361,0.5220326041593741
4,2026-02-01T19:00:00+00:00,2,2026-02-02T05:00:00+00:00,10,0.32818850719266524,0.29274103989789624,0.36363597448743423
4,2026-02-01T19:00:00+00:00,2,2026-02-02T06:00:00+00:00,11,0.3875968281191318,0.3521493608243628,0.4230442954139008
4,2026-02-01T19:00:00+00:00,2,2026-02-02T07:00:00+00:00,12,0.46715250656699847,0.4317050392722295,0.5025999738617675
4,2026-02-01T19:00:00+00:00,2,2026-02-02T08:00:00+00:00,13,0.5207849179137953,0.48533745061902633,0.5562323852085643
4,2026-02-01T19:00:00+00:00,2,2026-02-02T09:00:00+00:00,14,0.566318683491549,0.53087121619678,0.601766150786318
4,2026-02-01T19:00:00+00:00,2,2026-02-02T10:00:00+00:00,15,0.4919897269957019,0.45654225970093293,0.527437194290471
4,2026-02-01T19:00:00+00:00,2,2026-02-02T11:00:00+00:00,16,0.4668377625597312,0.4313902952649622,0.5022852298545002
4,2026-02-01T19:00:00+00:00,2,2026-02-02T12:00:00+00:00,17,0.17397948699142074,0.13853201969665174,0.20942695428618974
4,2026-02-01T19:00:00+00:00,2,2026-02-02T13:00:00+00:00,18,0.018742844062202803,0.0,0.054190311356971804
4,2026-02-01T19:00:00+00:00,2,2026-02-02T14:00:00+00:00,19,0.00912097701772717,0.0,0.04456844431249617
4,2026-02-01T19:00:00+00:00,2,2026-02-02T15:00:00+00:00,20,0.010000079546339509,0.0,0.04544754684110851
4,2026-02-01T19:00:00+00:00,2,2026-02-02T16:00:00+00:00,21,0.009992367862838358,0.0,0.045439835157607356
4,2026-02-01T19:00:00+00:00,2,2026-02-02T17:00:00+00:00,22,0.009915875124255864,0.0,0.04536334241902486
4,2026-02-01T19:00:00+00:00,2,2026-02-02T18:00:00+00:00,23,0.009515924967580887,0.0,0.04496339226234988
4,2026-02-01T19:00:00+00:00,2,2026-02-02T19:00:00+00:00,24,0.04203351636351968,0.006586049068750682,0.07748098365828868
4,2026-02-01T19:00:00+00:00,2,2026-02-02T20:00:00+00:00,25,0.09494527829320733,0.05949781099843833,0.1303927455879763
4,2026-02-01T19:00:00+00:00,2,2026-02-02T21:00:00+00:00,26,0.20860361563899998,0.173156148344231,0.24405108293376898
4,2026-02-01T19:00:00+00:00,2,2026-02-02T22:00:00+00:00,27,0.23506554876485777,0.19961808147008878,0.27051301605962674
4,2026-02-01T19:00:00+00:00,2,2026-02-02T23:00:00+00:00,28,0.13945248734452584,0.10400502004975684,0.17489995463929484
4,2026-02-01T19:00:00+00:00,2,2026-02-03T00:00:00+00:00,29,0.0773624744137134,0.0419150071189444,0.1128099417084824
4,2026-02-01T19:00:00+00:00,2,2026-02-03T01:00:00+00:00,30,0.11527505147220213,0.07982758417743313,0.15072251876697113
4,2026-02-01T19:00:00+00:00,2,2026-02-03T02:00:00+00:00,31,0.0974485647327224,0.0620010974379534,0.1328960320274914
4,2026-02-01T19:00:00+00:00,2,2026-02-03T03:00:00+00:00,32,0.010000079546339509,0.0,0.04544754684110851
4,2026-02-01T19:00:00+00:00,2,2026-02-03T04:00:00+00:00,33,0.009964969418664184,0.0,0.04541243671343318
4,2026-02-01T19:00:00+00:00,2,2026-02-03T05:00:00+00:00,34,0.010000079546339509,0.0,0.04544754684110851
4,2026-02-01T19:00:00+00:00,2,2026-02-03T06:00:00+00:00,35,0.0347953604922324,0.0,0.07024282778700139
4,2026-02-01T19:00:00+00:00,2,2026-02-03T07:00:00+00:00,36,0.03858528233369761,0.0031378150389286125,0.07403274962846661
4,2026-02-01T19:00:00+00:00,2,2026-02-03T08:00:00+00:00,37,0.011526047014026954,0.0,0.046973514308795955
4,2026-02-01T19:00:00+00:00,2,2026-02-03T09:00:00+00:00,38,0.018101012706020752,0.0,0.05354848000078975
4,2026-02-01T19:00:00+00:00,2,2026-02-03T10:00:00+00:00,39,0.09515073593343987,0.05970326863867087,0.13059820322820886
4,2026-02-01T19:00:00+00:00,2,2026-02-03T11:00:00+00:00,40,0.07287628937928428,0.037428822084515284,0.10832375667405328
4,2026-02-01T19:00:00+00:00,2,2026-02-03T12:00:00+00:00,41,0.09778282499849994,0.06233535770373094,0.13323029229326894
4,2026-02-01T19:00:00+00:00,2,2026-02-03T13:00:00+00:00,42,0.2680963859926652,0.23264891869789622,0.3035438532874342
4,2026-02-01T19:00:00+00:00,2,2026-02-03T14:00:00+00:00,43,0.3767400949440822,0.34129262764931323,0.4121875622388512
4,2026-02-01T19:00:00+00:00,2,2026-02-03T15:00:00+00:00,44,0.29739238599266526,0.26194491869789627,0.33283985328743426
4,2026-02-01T19:00:00+00:00,2,2026-02-03T16:00:00+00:00,45,0.1677106987852422,0.1322632314904732,0.2031581660800112
4,2026-02-01T19:00:00+00:00,2,2026-02-03T17:00:00+00:00,46,0.14919918226168444,0.11375171496691544,0.18464664955645343
4,2026-02-01T19:00:00+00:00,2,2026-02-03T18:00:00+00:00,47,0.04450178256584091,0.009054315271071915,0.07994924986060992
5,2026-02-02T19:00:00+00:00,1,2026-02-02T19:00:00+00:00,0,0.08816053502020613,0.049032418774914543,0.1272886512654977
5,2026-02-02T19:00:00+00:00,1,2026-02-02T20:00:00+00:00,1,0.17592585683202908,0.1367977405867375,0.21505397307732066
5,2026-02-02T19:00:00+00:00,1,2026-02-02T21:00:00+00:00,2,0.2505399850197757,0.21141186877448412,0.28966810126506726
5,2026-02-02T19:00:00+00:00,1,2026-02-02T22:00:00+00:00,3,0.31613073307890527,0.2770026168336137,0.3552588493241968
5,2026-02-02T19:00:00+00:00,1,2026-02-02T23:00:00+00:00,4,0.23990747897334952,0.20077936272805794,0.2790355952186411
5,2026-02-02T19:00:00+00:00,1,2026-02-03T00:00:00+00:00,5,0.18159852267685392,0.14247040643156234,0.2207266389221455
5,2026-02-02T19:00:00+00:00,1,2026-02-03T01:00:00+00:00,6,0.11074330194027944,0.07161518569498786,0.14987141818557104
5,2026-02-02T19:00:00+00:00,1,2026-02-03T02:00:00+00:00,7,0.03924153185077936,0.00011341560548777663,0.07836964809607094
5,2026-02-02T19:00:00+00:00,1,2026-02-03T03:00:00+00:00,8,0.009974147150241485,0.0,0.04910226339553307
5,2026-02-02T19:00:00+00:00,1,2026-02-03T04:00:00+00:00,9,0.024157089378731948,0.0,0.06328520562402354
5,2026-02-02T19:00:00+00:00,1,2026-02-03T05:00:00+00:00,10,0.019484791654239136,0.0,0.05861290789953072
5,2026-02-02T19:00:00+00:00,1,2026-02-03T06:00:00+00:00,11,0.10843958955494275,0.06931147330965116,0.14756770580023432
5,2026-02-02T19:00:00+00:00,1,2026-02-03T07:00:00+00:00,12,0.0963609269600514,0.057232810714759816,0.135489043205343
5,2026-02-02T19:00:00+00:00,1,2026-02-03T08:00:00+00:00,13,0.021666951357160485,0.0,0.06079506760245207
5,2026-02-02T19:00:00+00:00,1,2026-02-03T09:00:00+00:00,14,0.021982443068782616,0.0,0.0611105593140742
5,2026-02-02T19:00:00+00:00,1,2026-02-03T10:00:00+00:00,15,0.010094979665431882,0.0,0.04922309591072346
5,2026-02-02T19:00:00+00:00,1,2026-02-03T11:00:00+00:00,16,0.015692857181772192,0.0,0.054820973427063775
5,2026-02-02T19:00:00+00:00,1,2026-02-03T12:00:00+00:00,17,0.043004220588023515,0.0038761043427319314,0.0821323368333151
5,2026-02-02T19:00:00+00:00,1,2026-02-03T13:00:00+00:00,18,0.18574995110120954,0.14662183485591795,0.22487806734650112
5,2026-02-02T19:00:00+00:00,1,2026-02-03T14:00:00+00:00,19,0.7137275733771682,0.6745994571318766,0.7528556896224597
